,review_id,product_id,reviewer_id,stars,text,review_title,language,product_category,label,pred_proba_label_negative,pred_proba_label_neutral,pred_proba_label_positive,pred_label
14,en_0871105,product_en_0126464,reviewer_en_0495686,5,My friends and I wanted to try it out. Nothing happened but it’s still scared us lol.,Spook,en,toy,2,0.300487220287323,0.48585936427116394,0.21365340054035187,1
15,en_0460462,product_en_0716280,reviewer_en_0310875,1,"Disappointed!! I loved the colors -so pretty. But as others reviewed, the product is smelly, sticks, dries like glue with burning sensation on lips. Don’t buy and if used, coconut oil is your rescue!!!",Don’t buy!!! Coconut oil is the rescue!!!,en,beauty,0,0.9748843908309937,0.021235423162579536,0.0038802395574748516,0
16,en_0575609,product_en_0874369,reviewer_en_0321048,4,I've been pretty happy with this cushion after using it for several months now. The only issue I have with it is that is tends to slip around a bit.,Good Product,en,home,2,0.005051034037023783,0.03489871323108673,0.9600502252578735,2
17,en_0490865,product_en_0892891,reviewer_en_0169841,5,"Good product, does what it needs to, it is however quite a bit bigger than I expected, not an issue, just leaves about an inch of unused space inside it, in saying that however this thing could hold a pretty big canister of pepper spray.","Good product, larger than expected.",en,sports,2,0.02812858298420906,0.29680177569389343,0.6750696301460266,2
18,en_0734102,product_en_0813993,reviewer_en_0702026,4,Really like these products and will buy more!!,Four Stars,en,kitchen,2,0.0036159672308713198,0.009336024522781372,0.9870479702949524,2
19,en_0346478,product_en_0950778,reviewer_en_0210416,4,"The warmer works really well. The wax heated quickly. Wish it came with instructions on how to use the wax, not just how to turn on the warmer. I wasn't sure if I needed cloth strips to remove the wax or if I just pull it off. I figured out to just pull the wax off based on the pictures on Amazon. I think the wax worked effectively for my eye brows, but not so great on shorter coarse hairs.",Works well,en,beauty,2,0.017832394689321518,0.1947435736656189,0.7874240279197693,2
20,en_0667674,product_en_0453761,reviewer_en_0850534,3,"Product works great, but it’s supposed to come with three, and I only got two.",Missing one!,en,beauty,1,0.21103744208812714,0.6474640369415283,0.14149853587150574,1
21,en_0834274,product_en_0374478,reviewer_en_0543937,2,Loos and feels cheap,Two Stars,en,apparel,0,0.6177664995193481,0.33449509739875793,0.047738365828990936,0
22,en_0428559,product_en_0069751,reviewer_en_0847155,2,A stone feel off the second day of use.,Stone fell off after second day of use.,en,beauty,0,0.8806978464126587,0.09812099486589432,0.021181151270866394,0
23,en_0629864,product_en_0256947,reviewer_en_0888886,5,Exactly what was discribed,Five Stars,en,toy,2,0.00676116393879056,0.012655053287744522,0.9805837869644165,2
24,en_0284504,product_en_0489164,reviewer_en_0732515,2,Well 3 of the five stop working with no reason,Don’t work !,en,wireless,0,0.22248561680316925,0.4031023681163788,0.37441202998161316,1
25,en_0386707,product_en_0778528,reviewer_en_0497850,3,Shirts were poorly sewn many threads hanging and came unraveled first wash using different brand from now on,Sewn very poorly,en,apparel,1,0.8204368352890015,0.16283226013183594,0.016730869188904762,0
26,en_0365316,product_en_0511385,reviewer_en_0629819,4,I like the way it makes the phone looks now. Great privacy from the side view. Very easy to install get product overall.,Easy installation and good look to phone.,en,wireless,2,0.0035195271484553814,0.019252052530646324,0.9772284030914307,2
27,en_0655174,product_en_0480137,reviewer_en_0472710,5,Good product just what I needed to store paper towels.,Affordable,en,kitchen,2,0.0037104308139532804,0.01834905706346035,0.9779404401779175,2
28,en_0534757,product_en_0992764,reviewer_en_0183572,1,Didnt fit my low beams.,Disappointed,en,automotive,0,0.9179472923278809,0.0741516649723053,0.007901028729975224,0
29,en_0810610,product_en_0295889,reviewer_en_0794799,2,Heads up for anyone with sensitivity or allergies.,"Contains soy, FD&C Dyes",en,drugstore,0,0.012948952615261078,0.039952877908945084,0.9470981955528259,2
30,en_0921641,product_en_0782346,reviewer_en_0193101,1,The worst product I ever received from amozon... suction cup doesn't stick to any surfaces I tried to stick to I threw it in the trash can,The worst product I ever received from amozon,en,kitchen,0,0.9792099595069885,0.011449608951807022,0.009340434335172176,0
31,en_0772181,product_en_0011318,reviewer_en_0520047,2,I wore the weight trainer twice and there were wiring that started to poke out and stab me in the side. It was fairly uncomfortable and it wasn't that easy to hide under clothes. I wore it to help with my homecoming dress this year and I had to take it off and throw it away in the bathroom because the wiring fell out and it kept rolling up and it was really itchy. I couldn't stand wearing it any longer.,Uncomfortable and fell apart.,en,apparel,0,0.8820805549621582,0.10884138941764832,0.009078131057322025,0
32,en_0410527,product_en_0344683,reviewer_en_0223943,2,"The smell, as others have pointed out, is an odd mix that smells something like previously used cooking oil that's been sitting in the pan for a few days after you made french fries. Not good. Also, it's not very slick. It's not sticky, like water-based lubes, but it must absorb, increasing friction over time. Basically it was a waste of money, unfortunately. I'd recommend getting a free sample from their website before paying for this. Or just buy the same company's silicone-based lube, which is easily a 5-star product.",Smells bad. Not very slick,en,drugstore,0,0.6758890151977539,0.289564311504364,0.03454666957259178,0
33,en_0054748,product_en_0530042,reviewer_en_0527211,1,"Mattress Still slipped off the futon...worthless, really wanted these to work too but DIDNT KEEP MATTRESS IN PLACE :(",Didn’t WORK LIKE ADVERTISED,en,home,0,0.9394692182540894,0.05373070016503334,0.006800168193876743,0
34,en_0679228,product_en_0845914,reviewer_en_0648082,2,Very artificial tasting,Two Stars,en,drugstore,0,0.17915259301662445,0.23764511942863464,0.5832023024559021,2
35,en_0625721,product_en_0861806,reviewer_en_0498039,5,Works well even with my old scanner I just replaced,Good quality,en,automotive,2,0.003380455309525132,0.012597492896020412,0.9840220808982849,2
36,en_0361943,product_en_0691829,reviewer_en_0335130,2,I used this product for two weeks and it started bugging out.. after spending 60$ I was not impressed with how fast it broke,Tech malfunction,en,wireless,0,0.9487061500549316,0.04622691869735718,0.005066883284598589,0
37,en_0955998,product_en_0577119,reviewer_en_0012600,5,Hard to properly lay it and squeeze out the air bubbles at the same time ... hopefully it stays in tack if not there’s two more in the pack that I can use I guess,Hopefully it last ...,en,wireless,2,0.2111491858959198,0.6656510829925537,0.12319972366094589,1
38,en_0300058,product_en_0879277,reviewer_en_0304443,1,Cracked within a day,Cracked within a day,en,wireless,0,0.9195204973220825,0.06983788311481476,0.01064152643084526,0
39,en_0708478,product_en_0621713,reviewer_en_0789177,5,Very well made and cute.,Amazing!,en,toy,2,0.003383698407560587,0.009664885699748993,0.9869513511657715,2
40,en_0729277,product_en_0260212,reviewer_en_0143844,2,Smell doesn't last for long but smells gud,Two Stars,en,beauty,0,0.19070173799991608,0.547939121723175,0.2613591253757477,1
41,en_0843715,product_en_0908387,reviewer_en_0430697,5,I loved loved the color and material of the cosmetic bag. It fit perfectly into my backpack for travel.,Travel Small,en,beauty,2,0.0029828923288732767,0.013599840924143791,0.9834172129631042,2
42,en_0940092,product_en_0429173,reviewer_en_0835063,5,Very Nice and large bag exactly what we need to store our christmas tree in for the off season,Very good product,en,home,2,0.0030815331265330315,0.010323629714548588,0.9865947961807251,2
43,en_0941042,product_en_0253922,reviewer_en_0084707,3,"I bought these despite all the reviews about how brittle they are. But after prepping and painting the thing, I have to say that I agree completely. This thing is TOO brittle. The spear broke off, the feet were molded on terribly and both broke off, the masks don't fit properly on their fittings, and I had to purposefully cut off the fittings to get them to fit right. That all being said, the detail is great. I have it painted and it, when it's all said and done, should hold up just fine. It just took a LOT of super glue, a LOT of patience getting around the frustration, and then on top of that, the time necessary to paint it. Overall, maybe not worth the trouble.","Great detail, but so brittle it may not be worth it.",en,toy,1,0.37681344151496887,0.5846632122993469,0.038523342460393906,1
44,en_0855330,product_en_0965063,reviewer_en_0749155,2,Not what I had in mind . Made very cheap and not steady. It popped and the sparkles al came out within five minutes on my phone.,Why not buy this item,en,wireless,0,0.9759404063224792,0.020572783425450325,0.003486795350909233,0
45,en_0596068,product_en_0130856,reviewer_en_0372460,4,Socks feel great! Good work socks and very comfortable,Socks,en,apparel,2,0.003136328188702464,0.01229507103562355,0.9845685958862305,2
46,en_0347041,product_en_0705479,reviewer_en_0676988,4,"Not as pictured as far as flavors or colors are shown. There are only red, orange green and yellow. None of the good colors or flavors. They work well.",Gummies,en,drugstore,2,0.3574928939342499,0.5825151801109314,0.059991974383592606,1
47,en_0142956,product_en_0352338,reviewer_en_0140226,4,Great quality! Fast shipping.,Great quality! Fast shipping.,en,apparel,2,0.003413277445361018,0.009897861629724503,0.9866889119148254,2
48,en_0671806,product_en_0877806,reviewer_en_0671881,2,"Purchased because we trust the maker, but this particular product did not live up to that standard. Weird texture and poor fit. Use at your own risk.",Be Careful with this one.,en,drugstore,0,0.8849893808364868,0.10518291592597961,0.009827804751694202,0
49,en_0511627,product_en_0969389,reviewer_en_0686887,3,Used this on my 2 month old and it’s ok but you have to be VERY careful cuz it’s tough and it WILL take off skin or cut too deep on the nail so u have to use tapping motions to do it...i prefer the nail clipper; however I like this a lot on my nails so I give it 3 stars,It’s ok,en,drugstore,1,0.07343614846467972,0.8012868762016296,0.12527696788311005,1
50,en_0089037,product_en_0639890,reviewer_en_0271124,4,Easy to use and carry. I would like a buffer openings for ice,Great for on the go use,en,sports,2,0.003909499384462833,0.020466918125748634,0.975623607635498,2
51,en_0649424,product_en_0595007,reviewer_en_0341583,2,"I love these headphones, when they work. I used them daily for about a week, at which point the left earpiece just quit working. It wouldn’t even charge. Talked to customer service, and this is apparently a fairly common issue. So I will return them, but because I liked them so much better than anything else available at a similar price, I will roll the dice and order a new a pair and hope I don’t get another lemon.",Excellent when they aren’t broken,en,wireless,0,0.9400256872177124,0.05408459156751633,0.005889712367206812,0
52,en_0511237,product_en_0907985,reviewer_en_0064667,4,"I love the ingredients, the aroma and the way my feet feel in the morning after using the balm. However, I took one star off because it’s a little greasy. It’s too hot to wear socks in bed but you don’t n Ed a lot of product.",Good Foot Balm to use nightly,en,drugstore,2,0.10301585495471954,0.2062491923570633,0.6907349824905396,2
53,en_0660264,product_en_0108658,reviewer_en_0143745,3,This chapstick is a more expensive packaging with the same product base. The moisturizer is no better then the original lip treatment in the chap stick original that can be found in Walmart for a dollar. This product is all hype and no delivery.,Stick with the original,en,drugstore,1,0.9825212359428406,0.01289020199328661,0.004588575102388859,0
54,en_0302430,product_en_0972999,reviewer_en_0706262,5,"Fun things to try is put a lemon slice in the ball ice mold and add water, then you can enjoy lemon water later",See below,en,kitchen,2,0.019413046538829803,0.1344422698020935,0.8461446762084961,2
55,en_0773577,product_en_0597334,reviewer_en_0920379,1,Didn’t like this product. When I would wash my hands moisture easily got inside and then I couldn’t see anything on the watch. It was a pain taking it apart just to wipe the inside. I returned it for a refund.,Not worth it,en,wireless,0,0.9733677506446838,0.022970639169216156,0.003661610186100006,0
56,en_0699697,product_en_0310142,reviewer_en_0631971,5,Like it just wish it was precut,Works,en,beauty,2,0.01235210057348013,0.10091900080442429,0.8867288827896118,2
57,en_0671851,product_en_0165840,reviewer_en_0401168,4,"be careful with the top front. once it is folded, the dent won't come out",Four Stars,en,apparel,2,0.4038931429386139,0.5146224498748779,0.08148444443941116,1
58,en_0518656,product_en_0887448,reviewer_en_0877527,5,"It was just as expected, I love it!","Great fit, very comfortable",en,sports,2,0.003080916590988636,0.009835632517933846,0.9870834350585938,2
59,en_0108293,product_en_0395461,reviewer_en_0146673,5,Perfect upgrade comparing to my previous LG phone,Amazing for BTS Army,en,wireless,2,0.0036409597378224134,0.009883643127977848,0.98647540807724,2
60,en_0566573,product_en_0681947,reviewer_en_0823144,4,"I like these socks for the most part. They are very thick and tall, perfect for winter. I was specifically looking for non-slip socks and they work well. The third picture is comparing the seam inside the sock with one from gerber. The one on the right is the one from Wiggle Toes. It does feel smooth for the most part, but there are bumps at the ends. My baby doesn’t seem to mind it but you might do a trial run if your child is sensitive to seams. The only thing I don’t like is that they slip off easily and think it’s because they are too big. I purchased the size 1-3 which is supposed to be 6-12 months. My baby is 9 months old and they are still a bit big. I will try to update this review when she grows into them and if they still slip off.",So warm!,en,apparel,2,0.009656909853219986,0.10322310030460358,0.8871199488639832,2
61,en_0272553,product_en_0567064,reviewer_en_0156712,1,Eye shadow came in busted. Huge dusty mess everywhere.,Came in busted,en,beauty,0,0.9453988075256348,0.04619182273745537,0.008409312926232815,0
62,en_0417198,product_en_0491178,reviewer_en_0189553,1,I just didn't like the construction,Be careful of the size,en,drugstore,0,0.6622671484947205,0.30155766010284424,0.0361751988530159,0
63,en_0778650,product_en_0122611,reviewer_en_0592527,1,Very cheap causes splinters,Cheap,en,toy,0,0.8668004870414734,0.115658238530159,0.01754131354391575,0
64,en_0487725,product_en_0322320,reviewer_en_0614550,5,good quick heating up to temp.,works,en,beauty,2,0.0077190278097987175,0.05077974870800972,0.9415012001991272,2
65,en_0146113,product_en_0658316,reviewer_en_0113083,2,"Received this package - everything was in it except one package of cups, I only received 12 instead of 24. Not sure how to contact amazon to get this fixed...?",Missing Items,en,toy,0,0.933379590511322,0.056361567229032516,0.010258865542709827,0
66,en_0517745,product_en_0896711,reviewer_en_0991264,5,"I like this air fryer a lot. It's so easy to use, to clean and fast to make any simple yet delicious dishes. Our favorite dish using this air fryer is chicken wings. It came out with crispy skins and juicy meat. I had another air fryer bought from best buy before and that one was cheaply made. It lasted for only 2 months. So I decided to buy a more expensive and bigger one from Amazon. I've had it for a month and everything is functioning well so far. I'll keep posted if anything changes.",Best air fryer I've had,en,kitchen,2,0.003383256494998932,0.012138928286731243,0.9844777584075928,2
67,en_0706818,product_en_0359628,reviewer_en_0401716,3,Overall this is a great cup and I would purchase them again. Before using them I rinsed them off in the sink. I would recommend actually washing them a few times before use. There was a strange aftertaste to all of our drinks while using these cups but I would like to think its because I had not washed them good enough before use.,Drinks taste funny,en,drugstore,1,0.011327882297337055,0.12171217799186707,0.8669599294662476,2
68,en_0884382,product_en_0638448,reviewer_en_0109620,2,"The puzzles look sturdy, but they are small. Only about a 5 x 7. Disappointed.",Size,en,toy,0,0.6766552925109863,0.3051547110080719,0.0181899331510067,0
69,en_0872005,product_en_0272373,reviewer_en_0280305,4,"Helped me a lot with my neck pain, the battery lasts forever and it is ok to hold, as heavy as all the other models.",Good!,en,drugstore,2,0.005544953979551792,0.04345143213868141,0.9510036110877991,2
70,en_0727087,product_en_0390975,reviewer_en_0514967,4,"Some adjustment is needed in order to get this hanging basket to look like the picture. Actually, a lot of adjustment. Fortunately the stems, which are overly long, do bend if patiently worked with and in time I'll be happier with the ""look"" of this basket than I presently am. A few more blossoms would have been nice, too, but overall this faux-plant definitely looks like a geranium. The colors and the leaf/blossom sizes are excellent. So while it's still a work-in-progress, I'm reasonably pleased with this purchase and actually am enjoying remodeling it.","VERY NICE, WITH SIGNIFICANT ADJUSTMENT",en,home,2,0.009096638299524784,0.10895484685897827,0.8819484710693359,2
71,en_0048261,product_en_0983647,reviewer_en_0892736,2,The product spilled in package during shipment,Two Stars,en,drugstore,0,0.8180708289146423,0.15135256946086884,0.030576573684811592,0
72,en_0830217,product_en_0601216,reviewer_en_0370733,1,"Good for a short period of time. Now they want to change modes or cycle through modes when the lens is pulled out to make a spot beam. When barely touching the switch it will also change modes. Wish they worked the way they are supposed to, because I really like the size and convenience, fits in watch pocket on jeans, very handy.",Good for a short period of time,en,home,0,0.07580408453941345,0.5235670208930969,0.40062880516052246,1
73,en_0092922,product_en_0653056,reviewer_en_0393750,3,"She’s okay. Thank god I only got her as a body donor, Her face paint was messy.",Useful,en,toy,1,0.10592052340507507,0.7540348768234253,0.14004451036453247,1
74,en_0582614,product_en_0706943,reviewer_en_0307430,4,It arrived on time and seems to be sturdy,Four Stars,en,wireless,2,0.00967969186604023,0.04868403449654579,0.9416362643241882,2
75,en_0808643,product_en_0180698,reviewer_en_0613835,3,To thick hard to rub it in,Boo!,en,beauty,1,0.4194222390651703,0.5065266489982605,0.07405110448598862,1
76,en_0461279,product_en_0043424,reviewer_en_0859339,2,Received broken. Pretty flimsy.,Flimsy,en,sports,0,0.9168646931648254,0.07478807866573334,0.00834714900702238,0
77,en_0708015,product_en_0065339,reviewer_en_0062835,5,Exactly as described. Worked well.,Exactly as described,en,toy,2,0.0032402740325778723,0.011843254789710045,0.9849164485931396,2
78,en_0517775,product_en_0793132,reviewer_en_0825444,3,"I bought as a gift for 8yr old little girl and is nice for her, wouldn’t work for me to use as a hair stylist to practice color on.","Not the best quality, but okay to play around with for hairstyles",en,beauty,1,0.08169269561767578,0.40886586904525757,0.5094414949417114,2
79,en_0896018,product_en_0649918,reviewer_en_0929523,2,Looks and feels like a dollar store Halloween costume,crap!,en,automotive,0,0.3825627565383911,0.24423012137413025,0.37320709228515625,0
80,en_0381216,product_en_0794018,reviewer_en_0589216,4,"The ultimate solution for running, training with gears on. Just brilliant i was looking for something like this for years. Thanks",Just brilliant,en,wireless,2,0.003601688425987959,0.00956055335700512,0.9868376851081848,2
81,en_0931518,product_en_0670645,reviewer_en_0293582,4,These lights are OK for a small area to highlight. They are a bit delicate and maybe not as bright as one would expect.,Nice but delicate,en,lawn_and_garden,2,0.04033404216170311,0.43724945187568665,0.5224165320396423,2
82,en_0441366,product_en_0694876,reviewer_en_0304415,1,"This product was way to small for me. I ordered a 4x hoping for it to fit, but it was nothing like the picture. The sleeves were more like 3/4 sleeves and the length barely went past my waist. I was not happy with this product at all!",Way to small!,en,apparel,0,0.9783079028129578,0.017899513244628906,0.003792582778260112,0
83,en_0628880,product_en_0542557,reviewer_en_0993309,4,Good phone case! Just wanted something that has a flip cover that can still be used when the cover is closed,Good case,en,wireless,2,0.007310769520699978,0.04921865463256836,0.9434705376625061,2
84,en_0291818,product_en_0416090,reviewer_en_0822158,5,Really nice covers. Quality excellent. !!,Chair covers,en,lawn_and_garden,2,0.0035310126841068268,0.008897468447685242,0.9875714778900146,2
85,en_0073970,product_en_0249962,reviewer_en_0550413,2,I have not found a quick and easy way to successfully tie these so the beads don’t all fall off ; hard for my 8yr old,Hard to tie,en,home,0,0.16379651427268982,0.6522464156150818,0.1839570850133896,1
86,en_0208789,product_en_0103231,reviewer_en_0850935,2,"I know I gave this product a 2-star rating, but trust me.....this is not based on function. The bottle does it's job flawlessly. However.....one of the main reasons I bought the bottle....is long gone. The wood grain finish immediately caught my attention....and within a few months of my purchase.....the bottle started peeling and flaking. At this stage....the bottle is almost peeled bare, and is quite embarrassing to travel with daily. So though it still ""works"", my love for it has been diminished.",Does the job.....though the finish doesn't hold!,en,sports,0,0.7211097478866577,0.26267436146736145,0.016215885058045387,0
87,en_0527950,product_en_0902679,reviewer_en_0372888,4,Basic replacement. Construction seems well built and is easy to use. Works almost better then OEM part.,Works great for the cost....will order again!,en,automotive,2,0.006415925920009613,0.053030598908662796,0.9405534267425537,2
88,en_0035632,product_en_0354078,reviewer_en_0045035,2,Box came unwrapped. Only 4 pads total. 2 small and 2 large. Pretty disappointed how this product arrived.,Rushed to ship on time,en,sports,0,0.9685640335083008,0.027620384469628334,0.0038155389484018087,0
89,en_0862203,product_en_0305710,reviewer_en_0289568,5,Perfect. We ordered it to add vinyl to the front and it worked perfectly. Comfortable and warm.,Just what we wanted!,en,apparel,2,0.0031305120792239904,0.009760434739291668,0.9871090650558472,2
90,en_0238916,product_en_0360349,reviewer_en_0880596,1,"THIS IS A HORRIBLE CAR COVER. IT'S LIGHT, MADE SO POORLY, TORE AFTER ONE WEEK. THE CUSTOMER SERVICE IS HORRIBLE! THE GOOD REVIEWS ARE ON TOP AND IF YOU DON'T SEARCH....YOU WILL BE TRICKED!!",DO NOT WASTE YOU MONEY!! GO TO ANOTHER SELLER!!,en,automotive,0,0.9827556014060974,0.011018537916243076,0.006225860211998224,0
91,en_0259612,product_en_0851664,reviewer_en_0043852,1,Ordered the double hooks and received the single hooks.,One Star,en,sports,0,0.7994803786277771,0.15423357486724854,0.04628608375787735,0
92,en_0552399,product_en_0403874,reviewer_en_0502413,1,This pot should be taken of the market immediately!!! You are guaranteed to get scolded when attempting to pour a cup of tea. The so called heat glove gives a false sense of security to the first time users which is why I felt obligated to stress how dangerous this teapot is! Do Not Buy This junk!,Do Not Buy This pot unless you want burnt and blistered hands!,en,kitchen,0,0.9786298871040344,0.01077934168279171,0.010590759105980396,0
93,en_0314872,product_en_0734058,reviewer_en_0383371,2,"Like the product, but it was delivered dented and leaking on my deck. Only got 3/4 of a can for the bed of my truck. And had to clean, sand and restain a section of my deck.",Sloppy delivery,en,automotive,0,0.5448026657104492,0.42549794912338257,0.029699338600039482,0
94,en_0440957,product_en_0012532,reviewer_en_0343010,4,It was cute while it lasted!!! My issue was the cap size.,Served its Purpose!,en,beauty,2,0.7120507955551147,0.2516678273677826,0.036281418055295944,0
95,en_0547419,product_en_0507386,reviewer_en_0003348,5,1 year after purchase and show no signs of wear and our family is hard on cables. Constantly changing locations and phones. Great so far.,WORTH THE EXTRA MONEY COMPARATIVELY.,en,wireless,2,0.004037242848426104,0.010390279814600945,0.9855723977088928,2
96,en_0642917,product_en_0297350,reviewer_en_0851738,5,Bought for a friend in jail,Useable for inmates,en,apparel,2,0.35588058829307556,0.2875809371471405,0.35653844475746155,2
97,en_0089209,product_en_0542490,reviewer_en_0840822,5,This was cute and sturdy and perfect for our kids event.,great product,en,home,2,0.0030872200150042772,0.011663185432553291,0.9852495789527893,2
98,en_0653386,product_en_0361935,reviewer_en_0788708,5,Makes crafting easy.,Five Stars,en,home,2,0.006945244036614895,0.03437336906790733,0.9586814045906067,2
99,en_0931423,product_en_0996824,reviewer_en_0040101,4,"Love the materials and look of the black with red piping seat covers. The fit is pretty good on my 2018 Honda Accord Sport after sitting in them for about a week. The headrest covers are a waste though. Didn’t use them. Needs a little more thought into the design and better coverage. Not a fan of the cheap gold badge near the top of the backrest, either. Manufacturer could save money by eliminating it. Just a few minor suggestions to a nice set of seat covers. 4 stars could be 5 with improvements.",Happy with seat covers,en,automotive,2,0.038521699607372284,0.25363197922706604,0.7078462839126587,2
100,en_0075691,product_en_0284500,reviewer_en_0806403,5,So much better than what I was expecting. The sheets are so beyond soft. I might have to buy another set here soon!!!,Love Love Love,en,home,2,0.024872731417417526,0.06908363848924637,0.9060436487197876,2
101,en_0191631,product_en_0122619,reviewer_en_0340042,2,"Nothing fantastic. Curly, not very thick, freeze, long hair (Latin, our hair texture is different)",Two Stars,en,beauty,0,0.7278544902801514,0.2541121244430542,0.018033383414149284,0
102,en_0164481,product_en_0712598,reviewer_en_0115724,4,"cleaned screen on fone then applied new shield with perfect alignment, only had 2 bubbles on right center side.took a while to work them out. then all ok.","cleaned screen on fone then applied new shield with perfect alignment, only had 2 bubbles on right center ...",en,wireless,2,0.018677666783332825,0.2290399819612503,0.7522823810577393,2
103,en_0906791,product_en_0762565,reviewer_en_0197885,2,I tried these but I found that they were difficult to swallow and harsh. My husband didn't have any issues but I didn't feel great taking these.,Too Big,en,drugstore,0,0.3089146018028259,0.6269184350967407,0.06416695564985275,1
104,en_0554217,product_en_0323316,reviewer_en_0305906,3,"Super cute and sturdy phone case, but sadly the cutout for the camera covers half of the lens so I have to remove the case when I want to take a picture :(",Cute case but disappointed,en,wireless,1,0.14784617722034454,0.6129318475723267,0.23922199010849,1
105,en_0411915,product_en_0579275,reviewer_en_0711413,1,Did not like the quality. Had a spongy back so that makes it hard to remove.,Did Not Heart,en,home,0,0.5913500785827637,0.38690730929374695,0.02174261584877968,0
106,en_0164403,product_en_0015890,reviewer_en_0256224,3,Love the mugs but the purple one of the 6 had a pretty big flaw in the bottom of the inside and needed to be thrown out (clearly a defect when it was glazed). I didn't want to return all 6 to get 1 more back. Would have given 5 stars if all 6 were in perfect condition.,5 of 6 mugs are great!,en,kitchen,1,0.15662692487239838,0.6665919423103333,0.1767810434103012,1
107,en_0055102,product_en_0920040,reviewer_en_0514318,4,helps me to remember to take my vitamins every day. Kind of wish they had an indicator with M T W Th F S Su or something like that instead of numbers.,Kind of wish they had an indicator with M T W Th F S Su or something like that instead of numbers,en,drugstore,2,0.013198280707001686,0.09568897634744644,0.8911126852035522,2
